praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
66.7,8.06,21.9,6.1,9.82,66.7,82.0,1009.0,1.54,90.6,1.98
44.5,5.78,14.7,108.0,30.2,5.05,11.3,281.0,1.0,308.0,1.65
56.7,1.86,4.22,6.21,20.0,4.1,26.2,437.0,1.0,6.98,1.0
40.0,1.88,20.9,13.3,19.5,17.5,23.9,346.0,1.0,2.27,1.19
26.9,2.64,12.5,178.0,29.4,5.83,6.92,281.0,1.0,1.07,1.0
16.4,9.65,25.7,37.9,14.6,24.1,25.7,355.0,1.0,1.01,1.0
139.0,6.92,15.4,115.0,16.1,7.7,17.8,474.0,2.37,9.56,1.13
35.9,5.83,25.7,28.6,12.7,28.4,30.8,334.0,1.0,1.0,4.49
50.5,1.01,19.3,13.7,16.4,19.6,20.7,281.0,1.0,1.0,1.0
31.6,1.7,21.9,26.2,16.4,26.4,32.8,279.0,1.0,4.91,1.64
51.9,1.03,89.8,542.0,150.0,18.8,25.0,281.0,3.75,1.11,1.5
39.2,1.55,19.8,155.0,15.8,14.1,18.6,316.0,1.0,1.0,2.0
54.7,1.01,18.6,250.0,38.2,22.1,20.5,325.0,1.0,1322.0,47.4
46.6,1.01,20.0,17.5,19.1,8.35,19.8,311.0,1.0,1.75,1.0
21.9,3.62,8.9,389.0,72.3,9.73,13.5,368.0,1.0,7.91,1.22
33.7,1.46,17.9,23.9,17.9,7.43,13.1,346.0,1.58,1.26,1.7
4.1,1.0,20.2,19.8,12.3,41.8,76.4,1055.0,1.0,3.52,1.76
38.9,1.6,27.4,18.1,2.05,16.7,18.9,368.0,8.2,300.0,1.11
31.1,2.5,20.5,160.0,21.3,15.4,24.6,244.0,2.81,302.0,8.58
56.2,15.1,13.8,143.0,23.5,5.88,12.0,253.0,1.0,13.7,1.0
58.3,1.0,9.91,19.5,24.1,22.7,32.2,264.0,3.59,2.81,1.43
37.9,1.01,29.4,22.9,19.8,36.8,53.3,1186.0,1.0,11.8,1.96
29.2,3.25,14.7,126.0,11.5,12.5,15.1,337.0,1.0,4.41,2.13
26.2,1.72,62.1,457.0,121.0,2.64,18.4,157.0,1.0,1.01,1.68
25.5,2.31,12.7,64.4,23.1,7.84,6.79,300.0,1.0,1.5,1.72
34.3,1.17,13.2,165.0,25.5,19.6,23.1,292.0,1.0,1.0,2.29
1.0,1.32,14.5,17.3,18.1,1.38,1.0,117.0,17.2,1811.0,6.73
29.4,2.69,8.98,109.0,43.3,8.2,16.4,233.0,1.05,6098.0,25.9
79.9,27.4,10.9,193.0,42.9,24.8,34.3,407.0,1.0,2.0,1.0
50.0,1.58,11.4,131.0,22.5,22.7,29.2,723.0,1.0,1.38,1.0
30.5,2.41,20.7,54.7,22.5,10.4,13.7,308.0,1.0,1.22,1.89
25.0,5.57,21.7,35.2,23.5,34.9,38.5,410.0,3.72,1.0,1.58
28.6,2.86,23.5,28.4,11.5,32.5,36.8,337.0,4.91,16.4,7.1
36.8,1.0,20.5,26.9,15.5,12.6,16.1,496.0,1.0,25.5,1.0
21.7,1.67,43.7,60.4,40.3,29.2,39.6,400.0,1.5,10.4,1.49
138.0,1.0,16.4,204.0,27.1,10.2,28.4,396.0,1.0,4.57,1.43
77.7,1.2,12.1,131.0,23.3,71.7,115.0,1670.0,1.0,1.0,1.15
14.6,1.37,14.3,302.0,37.9,76.4,123.0,1275.0,1.0,13.6,1.63
27.6,1.41,18.8,117.0,40.3,5.73,10.2,578.0,28.9,10.2,1.65
36.8,1.93,37.9,29.4,26.7,15.8,22.3,331.0,1.0,3.37,1.0
35.5,2.27,22.7,16.8,4.1,53.3,69.2,717.0,1.61,19.8,1.0
2.23,2.71,10.2,40.7,50.0,21.9,29.2,403.0,25.7,505.0,9.22
29.4,10.1,31.1,32.2,8.35,82.8,95.6,1582.0,8.28,3.43,1.0
130.0,47.0,9.31,157.0,31.9,33.4,54.2,685.0,1.0,8.06,1.01
2.86,1.0,21.9,319.0,59.4,11.4,17.6,375.0,1.0,18.3,1.24
50.0,6.26,10.4,117.0,34.6,12.4,15.4,207.0,2.97,167.0,3.02
38.9,1.01,31.1,27.1,26.7,4.7,31.3,331.0,1.0,1.0,1.12
10.1,1.04,9.56,219.0,53.8,14.1,19.6,433.0,1.47,1.0,1.75
11.1,1.65,25.0,14.6,1.49,76.4,83.5,1407.0,1.0,1.41,2.0
66.1,1.01,9.47,19.6,33.7,15.7,16.5,235.0,1.58,6.38,1.49
52.8,25.3,32.8,21.9,9.22,15.8,20.0,346.0,1.06,1.0,2.05
28.1,1.38,51.4,322.0,120.0,6.98,17.0,355.0,1.0,221.0,2.19
94.7,5.38,22.7,21.9,4.66,5.83,7.99,248.0,1.0,1.0,1.0
36.5,1.55,31.3,29.2,17.5,14.9,13.7,262.0,1.0,1.0,1.37
44.5,4.7,30.8,91.4,22.7,2.02,5.94,692.0,9.47,1582.0,4.1
46.6,1.01,19.6,14.3,1.78,11.0,16.3,246.0,19.6,973.0,14.9
16.7,4.37,14.9,178.0,40.3,10.2,10.7,368.0,1.0,1.01,1.83
43.7,2.39,38.2,382.0,131.0,15.4,20.7,292.0,1.0,11.8,3.65
46.6,1.38,12.7,21.1,24.8,16.7,25.9,297.0,1.6,3.59,1.83
28.4,2.23,20.5,136.0,38.5,13.2,20.2,382.0,14.5,5.33,1.01
58.3,1.01,16.8,16.7,13.3,13.2,12.5,271.0,3.52,2.44,1.29
35.5,1.01,35.5,200.0,65.5,13.3,9.31,319.0,1.0,7.57,1.0
4.1,6.98,15.1,14.2,7.64,8.82,12.4,308.0,1.0,10.9,1.39
40.3,1.25,16.5,37.5,17.3,10.1,17.5,175.0,1.0,1.38,3.22
50.5,2.37,10.6,269.0,33.4,12.5,8.98,281.0,1.0,4.22,1.21
38.5,1.01,17.5,167.0,28.9,60.4,62.1,965.0,1.81,1.0,1.7
2.53,1.0,20.0,98.2,22.7,23.3,31.3,311.0,1.36,1.19,1.32
10.9,4.96,14.3,16.1,20.7,11.3,17.6,284.0,2.92,1.0,2.92
61.5,1.78,132.0,241.0,136.0,15.1,18.6,276.0,1.49,2247.0,2.15
38.5,2.07,19.6,80.6,23.1,15.3,21.7,292.0,1.0,500.0,4.49
50.9,2.15,29.2,21.7,38.9,18.6,25.9,407.0,1.45,111.0,11.9
113.0,1.01,20.7,23.9,16.3,9.31,15.1,289.0,1.0,61.0,1.0
50.0,1.01,10.9,8.82,18.9,29.7,32.5,292.0,1.0,13.3,1.38
36.2,1.01,20.0,28.6,8.9,5.09,15.3,449.0,1.05,5.62,4.49
44.1,3.52,15.7,115.0,35.9,5.0,12.6,704.0,7.84,12.7,2.76
5.38,4.1,49.6,414.0,73.0,12.5,17.3,284.0,2.81,1.01,1.33
47.8,1.01,15.5,123.0,36.8,11.5,17.0,319.0,1.0,1.01,1.11
49.6,1.89,30.0,24.8,5.14,14.1,16.0,241.0,1.0,1.0,2.5
168.0,1.0,23.7,27.1,17.5,2.94,15.4,604.0,1.0,48.3,1.0
30.5,1.76,33.7,35.2,33.7,12.0,67.3,2350.0,1.0,1.0,2.25
38.2,1.11,11.0,227.0,37.9,4.26,36.5,77.0,1.0,1.0,1.63
4.83,1.35,29.2,10.4,4.49,4.33,9.39,331.0,1.0,100.0,1.08
26.9,1.36,20.2,105.0,36.2,2.19,8.28,851.0,1.0,1.53,1.01
64.4,1.01,6.49,168.0,37.5,14.1,20.5,244.0,1.0,13.0,1.1
27.1,3.25,14.6,13.0,10.7,29.2,32.8,396.0,10.3,1.72,1.05
23.1,1.72,21.9,136.0,53.8,9.47,13.5,359.0,1.0,102.0,1.15
30.0,4.96,22.9,22.9,11.2,5.14,24.8,533.0,1.0,4.37,1.07
38.2,1.01,28.4,15.7,17.0,3.72,34.9,59.9,1.0,1.0,1.3
42.9,1.0,38.9,18.6,30.2,8.13,11.7,286.0,1.0,1.01,1.0
105.0,1.01,17.9,217.0,57.3,33.7,42.9,632.0,1.0,138.0,1.79
35.5,1.81,14.1,184.0,24.1,17.3,31.1,396.0,1.0,1.0,1.01
5.42,1.0,23.9,14.1,16.4,15.8,16.4,294.0,1.0,1.0,1.0
53.8,14.3,4.26,5.0,4.26,20.4,22.7,337.0,1.0,1.0,1.0
26.9,1.01,22.1,6.32,18.4,2.67,9.91,184.0,1.0,1.0,1.21
13.2,1.31,23.7,78.4,33.7,25.5,33.1,241.0,2.15,523.0,2.59
63.2,4.0,19.3,22.5,6.1,17.6,28.9,931.0,1.0,136.0,1.93
35.2,1.84,14.1,3.46,14.6,2.46,6.79,478.0,1.26,1.13,1.11
3.22,1.46,22.7,22.1,11.4,50.9,71.0,874.0,1.0,1.0,1.01
34.3,1.76,6.67,18.8,14.3,27.9,43.7,552.0,1.0,8.06,1.01
35.2,2.55,26.7,16.0,5.14,6.44,1.2,142.0,6.55,6.21,1.25
24.1,2.35,36.5,46.6,37.5,29.2,37.2,851.0,8.2,276.0,1.25
47.4,1.67,66.7,311.0,100.0,3.92,16.8,505.0,1.0,43.3,1.0
46.1,2.97,20.5,21.9,1.0,11.5,20.4,583.0,1.09,7.99,1.0
35.2,4.57,10.6,188.0,32.8,42.6,53.3,626.0,1.0,1.0,1.79
47.4,3.43,22.9,111.0,30.8,54.2,72.3,1219.0,1.0,4.7,1.54
100.0,1.21,12.4,155.0,43.3,10.4,16.3,269.0,1.0,25.9,1.58
30.0,3.68,16.0,12.9,18.4,19.6,20.7,382.0,1.81,1.72,3.59
49.6,9.39,16.7,217.0,31.3,18.3,26.9,279.0,2.09,1.39,3.05
56.7,2.17,2.5,12.0,22.7,10.9,22.7,890.0,2.92,30.2,2.05
45.3,3.68,7.23,111.0,21.9,7.57,62.6,557.0,1.78,1.0,1.42
38.9,2.31,41.0,410.0,80.6,20.4,25.9,302.0,12.6,302.0,6.1
38.9,2.62,13.8,204.0,41.4,26.7,34.0,692.0,2.04,22.1,4.1
33.7,4.7,49.1,362.0,98.2,11.9,16.3,346.0,1.0,3.34,1.45
1.39,1.6,20.5,18.3,1.65,33.7,35.5,441.0,1.0,1.36,1.6
32.2,3.46,23.1,16.8,10.4,8.13,16.5,346.0,1.0,1.63,1.0
42.9,4.57,25.5,12.9,8.06,31.1,38.9,882.0,1.0,1.0,1.43
10.4,1.01,19.6,55.7,11.5,1.93,7.3,655.0,1.0,1.0,1.0
21.9,2.53,23.9,20.5,1.0,22.3,21.1,279.0,1.02,2.92,1.32
34.3,1.0,12.6,138.0,13.1,34.9,48.7,2148.0,1.0,77.0,1.0
37.9,2.07,72.3,644.0,141.0,36.2,40.0,698.0,1.0,158.0,1.32
32.5,4.29,21.7,161.0,32.2,63.8,89.0,1911.0,1.0,38.2,1.89
108.0,1.0,11.1,127.0,26.4,14.6,20.7,286.0,1.0,45.7,1.15
61.0,1.1,19.8,15.8,5.38,44.1,52.8,947.0,1.0,4.1,1.49
31.1,1.06,63.8,77.7,38.9,40.3,42.9,302.0,1.0,14.9,1.25
58.3,2.19,79.1,514.0,136.0,35.9,47.0,692.0,12.9,1018.0,1.57
44.1,1.0,47.4,84.3,64.4,13.7,23.9,284.0,2.17,37.5,4.07
30.0,3.28,15.7,47.0,40.7,19.8,17.3,274.0,1.0,17.9,1.54
38.9,2.21,14.5,179.0,17.3,33.4,76.4,1094.0,1.0,1.0,1.53
44.1,1.01,13.5,9.56,3.85,13.1,19.3,389.0,1.0,1.05,2.27
44.5,1.05,7.17,23.5,4.66,13.8,16.4,319.0,1.0,6.79,1.58
124.0,1.0,55.7,244.0,75.7,21.5,25.5,375.0,2.57,4.78,10.9
36.5,1.01,20.9,32.5,16.0,77.0,103.0,2371.0,1.0,9.06,1.55
111.0,1.01,91.4,259.0,97.3,31.3,31.1,340.0,1.0,142.0,1.54
34.0,6.55,2.64,10.3,8.2,9.91,16.4,400.0,1.3,4.83,1.18
32.5,3.65,14.5,157.0,20.5,22.5,27.9,365.0,1.0,1.0,1.0
29.2,1.01,11.7,29.4,21.3,5.42,26.2,470.0,1.0,1.18,1.0
15.3,7.91,16.8,130.0,20.0,10.7,16.0,271.0,1.0,250.0,4.14
14.5,2.69,18.4,137.0,48.7,12.0,13.3,334.0,1.0,85.1,10.6
82.0,1.35,14.9,137.0,35.5,14.9,17.8,334.0,1.0,3.59,1.0
85.1,3.4,11.4,213.0,20.4,5.78,10.0,396.0,1.0,2.84,1.0
14.1,1.0,22.1,79.1,13.3,7.91,10.0,368.0,2.05,1843.0,1.09
39.2,1.65,20.9,155.0,49.6,27.6,36.2,385.0,4.91,9.56,7.57
131.0,5.99,18.3,16.8,7.04,12.0,12.2,276.0,4.87,227.0,2.46
23.3,1.04,15.7,205.0,49.6,12.2,18.1,334.0,1.0,1.0,1.0
32.8,1.0,22.9,31.9,20.0,28.4,43.7,737.0,1.0,1.0,1.17
40.0,6.26,15.5,106.0,9.91,19.6,28.6,385.0,1.0,1.01,1.0
39.2,3.62,22.3,26.7,21.5,7.04,25.0,437.0,1.0,10.3,1.15
29.2,1.29,21.7,23.3,15.1,4.29,6.21,426.0,1.84,1.0,3.72
66.1,1.01,20.9,7.64,24.1,3.75,17.5,457.0,8.43,125.0,1.08
58.3,1.0,14.2,129.0,38.5,19.8,26.4,331.0,1.0,147.0,2.84
29.7,1.0,12.5,92.2,17.5,26.2,41.8,1144.0,4.18,41.8,1.61
42.2,1.88,16.4,22.3,20.4,2.39,10.1,217.0,1.0,99.1,1.42
36.5,1.04,24.1,6.44,28.9,15.7,17.3,300.0,1.0,1.0,1.68
58.3,10.2,16.7,26.9,24.8,6.92,13.6,1065.0,7.37,400.0,5.88
36.2,2.27,14.2,200.0,36.8,6.85,16.0,491.0,1.0,5.78,1.17
50.0,1.06,25.5,27.4,3.68,10.2,13.0,292.0,2.33,12.3,1.53
30.2,2.05,19.1,21.9,14.6,40.0,56.2,1134.0,1.0,5.88,1.79
53.3,1.53,46.1,379.0,102.0,38.5,55.7,392.0,5.19,588.0,2.35
46.1,2.44,39.6,362.0,66.1,4.07,8.58,233.0,5.28,2.35,1.1
8.66,1.01,10.2,10.6,14.5,2.59,12.3,248.0,22.1,72.3,4.74
31.1,2.86,25.9,17.3,12.0,16.7,18.1,349.0,23.1,692.0,10.7
24.8,4.0,23.9,27.6,23.7,64.9,67.3,305.0,1.0,1.0,1.12
54.2,1.0,1.5,23.9,16.1,34.9,41.8,355.0,12.5,483.0,1.06
46.6,1.73,11.0,133.0,25.5,11.8,13.2,246.0,1.0,105.0,4.45
30.8,1.0,20.9,196.0,38.9,57.8,62.6,743.0,1.0,1.0,1.6
22.5,1.36,17.2,241.0,28.4,7.99,45.7,403.0,1.19,31.6,1.38
124.0,4.91,27.4,219.0,67.9,52.3,71.7,1065.0,1.0,1.01,1.72
49.1,1.0,16.3,175.0,24.8,106.0,121.0,1298.0,1.0,1155.0,1.64
68.5,3.02,23.1,27.1,13.2,11.4,17.8,461.0,1.0,11.9,2.35
59.4,1.01,9.31,281.0,30.0,23.7,25.3,349.0,1.0,1.01,1.25
6.21,2.11,9.82,127.0,25.5,14.3,29.4,466.0,4.29,25.5,1.0
35.2,3.16,21.9,38.5,51.4,3.62,16.7,259.0,1.0,1.0,1.27
49.1,2.25,11.0,292.0,34.0,30.5,37.5,379.0,1.0,90.6,2.74
44.9,3.08,27.6,2.27,41.0,8.06,10.5,382.0,1.0,1.0,1.0
48.3,1.32,17.2,145.0,16.4,9.31,24.1,1219.0,1.0,1.0,1.0
33.4,3.16,18.8,69.8,7.84,7.7,12.6,328.0,1.0,28.1,1.1
47.0,2.0,47.0,56.7,48.7,8.51,14.2,368.0,1.0,15.0,1.89
125.0,1.43,5.42,223.0,29.4,21.1,18.9,313.0,1.0,9.39,1.5
47.0,1.3,47.4,115.0,22.1,8.28,12.1,300.0,1.64,1.84,1.42
10.2,1.6,22.5,18.6,20.9,7.37,16.0,615.0,8.28,271.0,1.64
34.9,3.02,30.8,24.1,20.4,18.8,19.5,239.0,39.2,28.4,7.99
58.8,5.33,18.6,18.9,7.1,23.1,29.4,248.0,20.2,5.14,1.6
40.7,2.23,19.3,27.4,15.3,8.28,6.49,221.0,1.0,82.0,2.46
31.9,2.37,8.51,227.0,37.2,26.2,35.9,340.0,2.35,1.0,1.39
45.3,1.0,28.4,14.9,4.1,20.7,23.7,281.0,1.0,221.0,3.55
48.7,2.23,19.1,22.7,11.5,30.8,44.5,750.0,1.0,5.23,1.96
30.0,1.21,55.2,449.0,117.0,9.06,11.4,400.0,1.0,1.0,1.03
1.0,2.07,22.3,135.0,21.3,26.9,33.4,368.0,1.19,14.3,2.29
34.6,1.64,13.2,133.0,30.8,6.61,9.39,514.0,1.0,1.0,1.19
40.7,2.69,21.7,183.0,56.2,17.3,15.3,269.0,1.0,1.96,1.11
43.7,4.07,34.6,31.6,11.4,4.96,6.15,257.0,1.0,6.61,2.02
60.4,1.01,16.7,157.0,22.3,37.2,44.1,784.0,1.0,3.02,1.42
36.5,3.85,14.9,127.0,20.0,25.7,31.6,334.0,1.0,3.02,1.3
22.3,2.35,24.8,24.6,3.55,11.0,14.7,340.0,1.0,1.35,1.0
39.2,1.01,16.7,8.9,2.35,61.0,67.3,1075.0,1.0,13.8,1.0
8.28,1.0,12.3,117.0,8.06,7.5,18.8,599.0,1.0,1.0,1.0
26.7,2.76,10.7,284.0,46.6,7.91,21.5,1114.0,2.07,28.4,1.7
39.2,1.32,28.1,40.0,18.4,34.9,42.9,523.0,1.15,1.01,4.22
57.3,7.57,10.8,100.0,20.7,9.65,13.1,286.0,1.0,30.5,1.98
41.0,2.71,15.5,97.3,34.9,26.4,29.4,313.0,1.0,1.01,1.0
12.0,7.57,20.0,18.9,10.9,20.5,32.5,368.0,1.0,1.0,1.38
31.6,1.78,18.8,18.9,3.13,23.5,28.1,414.0,1.0,15.8,2.71
33.4,2.39,7.5,205.0,35.2,92.2,106.0,1843.0,1.0,2.81,4.22
40.7,4.07,20.0,15.5,7.17,13.0,17.3,297.0,1.0,1.61,1.21
40.3,1.01,18.3,99.1,42.6,21.7,34.0,449.0,1.0,1.27,1.0
31.3,2.44,17.9,57.8,11.7,8.51,14.7,328.0,1.0,108.0,2.15
31.6,2.39,5.33,183.0,31.6,10.6,12.5,382.0,1.42,120.0,1.67
35.5,1.58,16.3,90.6,18.8,12.5,37.5,743.0,1.0,1.02,1.0
30.0,4.87,11.0,175.0,18.9,6.32,16.8,233.0,1.0,1.06,1.35
24.8,2.86,10.0,20.4,17.5,13.8,12.0,352.0,1.0,1.41,1.01
24.8,2.69,13.5,164.0,31.3,18.8,27.6,281.0,1.0,1.43,1.46
85.8,22.9,28.4,28.9,18.4,11.5,13.5,239.0,1.0,1.13,1.0
8.66,1.0,7.77,213.0,32.8,16.4,20.4,334.0,1.0,1.72,1.0
78.4,2.89,26.9,33.4,7.5,17.9,22.3,359.0,1.11,1.79,1.42
62.1,1.03,9.91,205.0,35.5,9.14,12.0,253.0,3.16,259.0,1.19
42.2,7.64,35.5,372.0,77.0,30.0,28.9,349.0,5.52,2.71,1.27
35.2,1.29,39.2,279.0,64.4,10.9,15.7,319.0,1.06,1.01,1.23
13.8,1.0,21.9,16.4,13.7,52.8,61.0,1065.0,1.0,1.0,1.03
7.64,1.27,12.7,139.0,38.5,8.82,9.91,300.0,1.0,1.0,1.37
35.9,2.02,13.8,112.0,7.43,77.0,93.1,1582.0,1.0,1.01,1.23
28.6,2.48,20.4,20.9,6.1,15.8,25.0,257.0,4.03,1.0,1.33
60.4,9.82,34.3,50.9,32.5,22.3,21.7,269.0,1.0,157.0,1.67
31.9,1.22,16.4,231.0,37.5,7.57,14.9,248.0,1.0,12.6,1.72
23.7,2.11,15.0,120.0,25.9,40.0,45.7,737.0,1.0,1.83,1.11
47.8,7.7,25.7,26.9,13.9,37.2,40.0,349.0,2.41,104.0,3.79
58.3,10.4,28.6,25.7,14.2,29.7,27.6,237.0,24.1,2017.0,1.22
53.8,1.01,5.42,15.8,62.6,8.66,11.1,300.0,1.0,1.07,1.6
28.9,10.1,50.5,253.0,73.0,67.9,79.9,1526.0,1.0,3.08,1.01
35.9,3.85,32.5,37.2,19.6,4.33,14.3,331.0,1.0,12.6,1.29
85.1,1.0,18.3,17.0,6.73,49.1,61.5,806.0,8.28,294.0,2.29
40.0,1.73,17.9,19.3,15.7,69.2,90.6,1731.0,1.61,13.8,1.53
40.3,3.59,23.9,35.5,62.6,27.9,47.8,649.0,1.0,1.36,2.02
40.0,3.72,17.5,123.0,28.4,12.6,14.7,233.0,1.0,59.9,2.74
31.3,3.43,19.8,25.9,16.5,21.7,21.7,281.0,1.0,16.3,1.19
26.2,2.19,11.9,188.0,35.5,61.0,87.4,1286.0,1.0,1.01,2.76
48.7,1.58,21.9,21.9,14.2,5.0,12.6,346.0,1.0,4.49,13.1
51.4,1.01,22.3,25.5,31.6,8.9,15.1,328.0,1.0,10.8,2.33
62.6,1.08,18.4,12.7,13.0,74.3,85.1,1252.0,1.0,2.21,1.75
44.5,1.01,20.0,12.7,13.6,2.67,10.0,372.0,1.0,2.37,7.7
47.0,1.0,21.7,120.0,10.6,2.92,16.8,255.0,1.68,4.7,9.56
28.6,2.39,11.0,168.0,18.4,29.4,38.9,407.0,1.0,1.01,1.55
35.9,2.62,29.7,29.2,28.1,44.9,52.8,799.0,2.41,349.0,3.22
22.7,2.17,9.73,284.0,14.1,12.2,20.7,359.0,1.33,17.9,1.2
47.4,2.13,18.9,19.6,6.61,18.1,22.3,294.0,2.86,1.0,1.18
41.0,1.83,25.0,18.8,21.7,50.5,55.2,673.0,2.21,3.02,1.0
25.7,2.19,20.2,23.1,18.3,14.2,22.7,297.0,1.0,1.01,2.37
33.4,2.94,16.5,93.9,20.7,52.8,59.9,1219.0,3.37,62.6,4.07
1.02,2.13,33.7,163.0,55.7,6.55,12.6,626.0,1.31,25.5,1.09
20.5,10.8,16.1,111.0,17.9,20.0,25.5,316.0,1.0,96.5,2.31
39.2,1.01,17.3,137.0,25.3,7.77,15.3,274.0,3.79,101.0,2.09
31.3,1.51,29.7,37.9,22.7,19.1,17.3,235.0,1.0,109.0,1.38
51.9,1.01,30.0,35.2,29.7,35.9,48.3,649.0,1.0,28.4,1.72
39.6,1.24,19.1,25.0,17.6,20.0,34.0,375.0,1.0,14.1,1.49
47.0,1.64,23.5,9.31,5.33,64.9,68.5,947.0,1.0,2.97,1.37
35.5,1.13,18.3,137.0,35.2,16.5,23.3,359.0,4.45,157.0,1.53
67.3,21.9,8.9,205.0,34.9,28.6,34.9,276.0,3.11,95.6,3.37
22.3,3.34,34.9,271.0,55.2,11.7,31.9,567.0,3.0,1.0,1.61
139.0,4.66,30.8,54.7,84.3,59.9,69.2,1037.0,1.0,154.0,1.72
41.8,2.59,30.5,17.6,19.6,2.67,10.2,1037.0,1.0,1.0,1.0
5.09,1.31,18.1,117.0,20.0,7.3,8.9,352.0,1.0,19.1,1.45
17.6,10.6,12.9,141.0,42.2,8.13,9.47,289.0,12.9,3.65,1.96
38.2,3.68,18.4,82.8,18.8,17.3,72.3,2525.0,1.0,7.64,1.19
36.8,1.47,15.1,82.0,34.0,2.44,6.85,255.0,1.04,1.0,3.19
49.1,1.86,1.49,18.9,7.77,15.7,16.5,308.0,4.66,1.01,2.0
58.8,1.81,12.7,231.0,35.2,9.31,13.7,302.0,63.2,2525.0,12.6
44.5,1.0,23.9,48.7,5.05,8.66,25.5,552.0,1.47,9.06,4.53
24.6,6.73,27.4,20.5,1.01,35.5,37.5,319.0,2.25,184.0,3.55
6.44,1.95,16.8,24.1,23.3,9.47,18.4,2129.0,2.35,1.0,1.06
31.9,1.54,15.1,143.0,7.04,11.9,17.3,328.0,2.07,1.0,1.06
9.56,1.06,27.1,77.7,22.1,12.9,17.3,368.0,1.0,1.0,1.06
1.95,1.06,21.5,36.5,18.6,23.9,25.9,407.0,1.0,1.0,1.21
91.4,2.07,14.1,14.3,7.1,14.1,45.3,750.0,1.0,1.09,1.0
57.3,2.15,18.4,62.1,27.4,9.82,9.31,279.0,1.0,3.49,1.0
40.7,5.33,13.5,18.4,15.8,33.1,44.1,965.0,17.6,311.0,30.5
153.0,1.84,25.7,19.6,16.3,12.4,21.3,334.0,2.33,27.9,2.25
27.9,1.01,24.8,99.1,31.6,12.2,18.4,466.0,2.67,175.0,1.6
43.7,1.0,12.6,17.0,25.0,35.9,50.5,791.0,1.0,186.0,1.37
22.3,2.92,44.9,165.0,82.8,14.6,24.8,346.0,1.0,19.8,3.85
37.9,2.81,13.6,179.0,16.1,7.5,54.2,604.0,1.0,1.0,2.71
51.4,2.27,16.1,66.1,10.8,37.2,52.8,1134.0,1.57,82.0,3.68
28.9,1.0,20.7,168.0,25.0,14.9,38.5,1114.0,1.0,14.3,1.88
68.5,7.43,26.7,27.1,8.51,28.4,30.8,311.0,7.5,241.0,1.45
51.4,4.57,12.1,29.2,16.1,18.6,30.5,382.0,1.0,196.0,3.16
34.3,1.42,11.1,146.0,15.5,54.7,74.3,1731.0,4.91,483.0,1.51
38.2,2.29,35.9,27.6,18.6,16.4,26.2,422.0,2.35,1.0,1.49
27.6,1.23,18.9,239.0,29.4,88.2,110.0,2110.0,2.97,63.8,1.06
25.7,2.57,19.6,16.4,3.82,8.51,21.1,1144.0,1.0,1.0,1.84
44.5,1.86,47.0,302.0,118.0,11.1,17.3,300.0,1.0,50.5,1.6
53.3,2.02,11.4,95.6,4.29,35.5,50.9,667.0,8.82,519.0,4.14
24.8,1.15,33.4,274.0,72.3,10.6,22.3,311.0,1.0,1.64,5.0
31.9,2.92,20.5,352.0,61.5,10.3,9.91,375.0,1.0,176.0,1.0
28.6,1.42,19.3,8.2,8.9,39.6,54.7,692.0,1.0,10.3,1.47
37.9,1.65,23.5,191.0,98.2,47.4,58.8,1275.0,1.0,9.82,1.01
112.0,7.91,24.4,40.0,19.6,6.49,11.7,414.0,1.25,1.0,4.87
135.0,1.0,4.57,337.0,45.3,53.8,56.7,1114.0,1.0,4.07,1.67
54.7,2.94,37.5,264.0,54.2,10.0,12.3,297.0,1.27,806.0,2.89
15.7,2.31,19.8,37.5,30.8,11.1,16.5,343.0,1.0,1.01,1.3
15.0,1.01,43.3,69.2,49.6,12.6,16.4,241.0,8.2,231.0,1.47
32.8,5.33,16.0,248.0,41.4,58.8,89.0,1009.0,1.49,1.0,1.18
6.67,3.4,19.8,34.0,12.0,23.5,30.0,349.0,1.0,7.3,1.61
38.2,4.18,16.5,16.0,22.9,10.9,15.5,292.0,1.75,1.0,1.49
34.9,3.55,9.73,146.0,30.5,6.49,14.1,319.0,2.79,22.7,1.49
30.8,1.01,22.9,76.4,28.4,4.74,10.1,704.0,2.39,31.3,1.0
38.5,1.39,31.9,286.0,57.8,12.4,17.3,400.0,1.0,7.37,1.1
31.6,1.01,15.8,142.0,48.7,12.0,16.1,292.0,1.0,1.0,1.39
44.1,2.97,17.3,21.5,9.47,20.2,37.5,1165.0,1.0,3.72,1.0
47.4,1.25,21.7,14.5,5.42,8.98,16.5,325.0,1.0,1.0,2.09
33.1,1.0,11.5,414.0,50.5,15.0,25.7,340.0,1.0,10.6,2.11
21.1,1.0,12.4,86.6,24.4,27.4,36.8,385.0,1.0,1.0,1.07
26.4,4.18,8.9,294.0,43.3,6.04,21.7,478.0,1.0,215.0,1.04
33.1,1.72,27.9,26.7,17.5,7.17,10.8,300.0,1.0,15.1,1.32
43.7,3.11,42.2,41.0,47.0,8.51,13.5,316.0,1.0,1.01,2.37
37.9,5.0,29.7,41.4,18.1,9.31,11.7,316.0,1.31,1.0,5.62
18.3,1.01,20.0,25.3,4.74,71.0,87.4,1134.0,1.0,10.9,1.76
43.7,1.31,60.4,221.0,31.9,6.44,10.6,311.0,1.0,3.43,2.19
