praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
2329.0,3398.0,328.0,567.0,12.4,111.0,717.0,9.06,151.0,1055.0,237.0
217.0,308.0,267.0,496.0,7.3,30.5,231.0,13.9,135.0,750.0,297.0
147.0,215.0,184.0,325.0,5.73,20.7,141.0,1.7,39.6,257.0,241.0
189.0,328.0,359.0,649.0,5.83,59.9,319.0,20.7,56.2,352.0,396.0
168.0,248.0,547.0,991.0,17.6,51.9,322.0,12.6,38.5,257.0,74.3
311.0,514.0,250.0,418.0,16.4,95.6,542.0,14.2,93.1,698.0,262.0
2017.0,3220.0,104.0,179.0,1.0,123.0,770.0,35.5,35.5,241.0,117.0
449.0,667.0,1055.0,1794.0,38.2,36.2,160.0,23.7,50.9,313.0,69.8
257.0,355.0,799.0,1655.0,40.0,40.0,289.0,10.1,1065.0,4958.0,1310.0
161.0,300.0,743.0,1472.0,31.6,24.8,142.0,6.61,777.0,3854.0,1165.0
379.0,604.0,331.0,632.0,11.5,97.3,533.0,11.0,81.3,457.0,227.0
41.0,45.3,644.0,1144.0,22.1,79.1,519.0,19.5,45.3,92.2,667.0
227.0,362.0,138.0,253.0,2.27,56.2,392.0,6.67,198.0,1219.0,281.0
237.0,311.0,196.0,343.0,7.37,69.8,400.0,13.6,93.9,437.0,621.0
1486.0,2227.0,743.0,1407.0,15.3,106.0,698.0,28.1,139.0,799.0,322.0
79.9,104.0,101.0,186.0,9.22,42.6,313.0,7.17,49.1,281.0,77.0
806.0,1219.0,183.0,337.0,1.01,80.6,610.0,2.76,186.0,1134.0,392.0
153.0,286.0,562.0,1046.0,11.1,141.0,914.0,7.91,118.0,698.0,1685.0
195.0,328.0,799.0,1526.0,23.3,57.8,193.0,2.21,170.0,1084.0,221.0
244.0,400.0,119.0,215.0,6.85,62.1,385.0,7.04,49.6,300.0,127.0
1114.0,1685.0,158.0,286.0,9.65,19.1,75.0,6.1,25.7,146.0,46.1
538.0,764.0,2267.0,3619.0,91.4,82.0,474.0,23.7,679.0,3555.0,1176.0
31.1,99.1,35.9,58.3,4.33,61.5,403.0,1.0,31.3,163.0,661.0
496.0,730.0,142.0,284.0,1.0,32.2,195.0,46.1,77.0,396.0,137.0
279.0,429.0,379.0,723.0,10.2,60.4,375.0,11.7,28.9,207.0,80.6
1526.0,2187.0,281.0,483.0,10.6,19.5,82.8,7.57,164.0,866.0,2148.0
828.0,1263.0,219.0,457.0,17.3,23.7,118.0,3.22,97.3,737.0,337.0
259.0,368.0,124.0,202.0,10.4,19.1,129.0,4.29,45.7,253.0,770.0
470.0,743.0,84.3,142.0,6.26,44.1,334.0,6.44,85.8,547.0,255.0
1197.0,1747.0,233.0,461.0,18.6,33.7,168.0,7.91,487.0,2503.0,1486.0
221.0,331.0,241.0,453.0,5.47,29.7,139.0,1.7,58.8,355.0,931.0
93.1,137.0,176.0,322.0,14.1,47.0,289.0,1.0,82.8,478.0,241.0
305.0,491.0,1459.0,2329.0,57.3,36.5,225.0,6.44,11.2,76.4,269.0
231.0,372.0,161.0,289.0,8.06,101.0,594.0,11.7,62.6,400.0,200.0
281.0,433.0,150.0,274.0,1.42,38.2,221.0,13.6,4.96,26.4,750.0
81.3,106.0,422.0,813.0,2.89,43.7,244.0,14.1,599.0,3220.0,947.0
231.0,365.0,692.0,1322.0,25.0,146.0,914.0,3.22,43.3,231.0,163.0
279.0,478.0,125.0,225.0,13.8,37.2,221.0,114.0,158.0,973.0,316.0
271.0,519.0,1286.0,2207.0,213.0,97.3,698.0,9.47,305.0,1778.0,1186.0
200.0,308.0,1670.0,2690.0,61.0,25.0,178.0,8.51,286.0,1486.0,770.0
98.2,165.0,426.0,710.0,25.9,54.7,319.0,1.68,1000.0,5048.0,2110.0
233.0,437.0,27.6,102.0,44.9,54.7,297.0,8.2,85.8,474.0,379.0
138.0,207.0,141.0,276.0,1.0,54.2,349.0,13.6,281.0,1526.0,777.0
302.0,509.0,81.3,491.0,26.4,191.0,1219.0,43.3,63.2,375.0,71.0
143.0,255.0,178.0,313.0,1.0,15.7,48.3,36.5,72.3,453.0,229.0
237.0,365.0,372.0,806.0,20.7,55.2,368.0,5.94,149.0,866.0,1263.0
131.0,223.0,692.0,1382.0,14.7,103.0,764.0,10.6,191.0,1263.0,253.0
372.0,519.0,478.0,799.0,22.3,47.8,281.0,6.49,61.0,385.0,145.0
523.0,890.0,250.0,410.0,10.6,141.0,866.0,85.1,24.4,147.0,94.7
325.0,542.0,262.0,478.0,20.0,79.1,429.0,3.46,21.5,118.0,124.0
474.0,791.0,302.0,410.0,10.0,53.3,407.0,13.2,253.0,1286.0,372.0
151.0,262.0,207.0,372.0,17.6,85.8,519.0,15.4,61.5,233.0,319.0
250.0,389.0,281.0,491.0,6.55,71.7,500.0,6.04,88.2,509.0,135.0
418.0,673.0,777.0,1420.0,3.72,24.6,165.0,2.39,53.3,316.0,176.0
115.0,170.0,346.0,567.0,11.1,37.9,178.0,5.14,246.0,1370.0,379.0
743.0,1104.0,211.0,365.0,1.24,77.0,441.0,5.94,137.0,898.0,365.0
259.0,362.0,410.0,1075.0,59.9,42.2,213.0,13.0,142.0,806.0,743.0
496.0,757.0,151.0,300.0,6.15,83.5,588.0,1.57,40.7,269.0,121.0
132.0,213.0,96.5,178.0,4.45,38.2,223.0,4.87,36.8,193.0,207.0
308.0,441.0,478.0,914.0,15.8,54.2,389.0,4.41,22.9,131.0,196.0
259.0,445.0,673.0,1310.0,16.7,1.0,7.1,12.4,52.3,305.0,343.0
385.0,638.0,799.0,1554.0,24.1,79.9,538.0,13.8,56.7,340.0,77.0
297.0,514.0,308.0,547.0,22.1,67.3,355.0,6.85,75.0,433.0,519.0
349.0,547.0,158.0,237.0,1.01,69.8,382.0,14.5,188.0,922.0,1395.0
271.0,453.0,466.0,777.0,11.3,66.7,379.0,9.65,69.2,389.0,175.0
172.0,271.0,352.0,661.0,31.9,85.8,557.0,24.8,86.6,491.0,253.0
710.0,1197.0,449.0,770.0,15.0,47.0,325.0,4.61,47.0,297.0,41.8
281.0,483.0,231.0,389.0,9.65,17.8,121.0,7.3,32.5,204.0,135.0
337.0,509.0,231.0,445.0,6.38,10.5,61.0,7.17,186.0,1219.0,248.0
392.0,542.0,250.0,382.0,2.05,33.7,284.0,11.5,95.6,567.0,1065.0
231.0,362.0,142.0,248.0,5.88,85.8,583.0,26.7,17.2,85.1,50.5
626.0,1018.0,743.0,1298.0,16.8,122.0,730.0,17.9,33.4,198.0,120.0
730.0,1208.0,311.0,519.0,19.1,47.8,276.0,8.98,61.5,352.0,362.0
276.0,375.0,186.0,368.0,4.29,61.5,400.0,21.1,126.0,820.0,113.0
523.0,914.0,138.0,223.0,7.84,77.0,500.0,10.2,311.0,1911.0,349.0
331.0,496.0,441.0,866.0,10.8,117.0,835.0,17.9,355.0,1981.0,1275.0
191.0,319.0,349.0,737.0,1.01,19.6,107.0,1.58,142.0,813.0,340.0
1000.0,1526.0,685.0,1186.0,20.7,25.9,143.0,5.57,111.0,698.0,205.0
599.0,1018.0,474.0,799.0,11.2,219.0,1499.0,18.6,101.0,621.0,129.0
103.0,155.0,104.0,202.0,1.37,71.0,514.0,5.47,53.8,281.0,120.0
305.0,422.0,478.0,898.0,11.5,15.4,79.1,1.36,28.1,160.0,94.7
276.0,396.0,215.0,414.0,9.39,45.7,331.0,2.86,67.3,355.0,196.0
557.0,828.0,1512.0,2595.0,294.0,45.3,276.0,12.2,13.0,64.9,1084.0
105.0,200.0,483.0,931.0,5.73,75.0,445.0,13.2,47.8,325.0,172.0
292.0,461.0,349.0,661.0,4.57,41.4,305.0,9.91,111.0,843.0,207.0
130.0,244.0,233.0,400.0,5.19,98.2,610.0,20.4,54.2,349.0,142.0
4614.0,7105.0,151.0,267.0,13.7,34.9,204.0,6.26,53.8,311.0,118.0
322.0,474.0,567.0,1094.0,13.8,43.3,196.0,1.51,25.0,66.1,578.0
135.0,207.0,164.0,319.0,1.78,35.9,262.0,13.9,770.0,3619.0,947.0
195.0,281.0,1670.0,2548.0,98.2,40.7,227.0,12.7,76.4,426.0,359.0
213.0,349.0,400.0,820.0,7.84,51.4,239.0,5.57,109.0,717.0,259.0
478.0,973.0,389.0,1554.0,117.0,89.0,626.0,16.5,1186.0,5573.0,1144.0
225.0,343.0,372.0,621.0,12.7,12.1,53.8,136.0,71.7,400.0,308.0
487.0,757.0,835.0,1358.0,7.23,67.9,407.0,10.0,167.0,991.0,632.0
253.0,368.0,96.5,170.0,3.22,122.0,552.0,22.7,30.2,158.0,362.0
400.0,557.0,588.0,1065.0,13.5,16.4,92.2,4.45,172.0,1027.0,325.0
213.0,382.0,322.0,594.0,7.57,56.7,328.0,4.53,129.0,750.0,267.0
237.0,362.0,2148.0,3278.0,37.2,15.1,106.0,1.0,81.3,538.0,250.0
253.0,437.0,149.0,302.0,10.1,36.5,233.0,6.61,32.8,223.0,82.0
418.0,673.0,110.0,217.0,3.79,37.2,193.0,5.28,115.0,615.0,113.0
195.0,325.0,250.0,433.0,8.82,143.0,1037.0,84.3,57.8,349.0,132.0
74.3,115.0,168.0,410.0,22.3,54.2,297.0,14.1,97.3,604.0,193.0
106.0,151.0,346.0,594.0,7.23,15.3,75.7,9.56,85.8,362.0,362.0
328.0,528.0,198.0,294.0,6.38,74.3,496.0,4.66,83.5,528.0,319.0
207.0,311.0,445.0,813.0,11.1,44.5,305.0,10.2,125.0,764.0,246.0
294.0,414.0,104.0,191.0,10.6,31.1,255.0,5.33,28.9,160.0,66.1
151.0,292.0,1346.0,2247.0,126.0,60.4,305.0,14.3,87.4,552.0,1596.0
257.0,487.0,136.0,255.0,4.66,35.2,204.0,4.49,43.3,286.0,173.0
105.0,151.0,750.0,1596.0,24.6,126.0,874.0,35.2,109.0,704.0,85.1
294.0,474.0,209.0,385.0,8.43,66.1,375.0,2.29,5.23,34.0,973.0
154.0,181.0,649.0,1027.0,52.8,70.4,500.0,7.17,79.9,483.0,262.0
389.0,667.0,183.0,355.0,8.66,49.1,365.0,7.37,259.0,1446.0,588.0
111.0,161.0,500.0,866.0,24.6,76.4,445.0,6.38,9.22,34.3,523.0
340.0,588.0,505.0,858.0,11.2,81.3,509.0,2.57,41.8,294.0,157.0
92.2,130.0,372.0,757.0,21.5,82.0,491.0,8.28,161.0,947.0,375.0
1370.0,1860.0,193.0,385.0,257.0,70.4,410.0,5.67,49.1,311.0,84.3
30.0,71.7,193.0,325.0,8.98,18.4,123.0,1.93,127.0,914.0,284.0
355.0,519.0,692.0,1310.0,13.8,117.0,806.0,31.3,163.0,991.0,483.0
57.8,50.5,474.0,858.0,8.98,19.3,167.0,8.58,167.0,1124.0,410.0
202.0,302.0,74.3,93.9,12.0,69.2,457.0,20.2,55.7,340.0,211.0
316.0,449.0,316.0,588.0,17.5,32.2,202.0,5.83,53.3,328.0,131.0
730.0,1241.0,267.0,470.0,9.06,117.0,638.0,6.55,107.0,649.0,279.0
1794.0,2714.0,271.0,487.0,1.38,34.0,163.0,7.84,229.0,1395.0,777.0
1459.0,2110.0,170.0,313.0,7.43,53.3,372.0,8.35,213.0,1155.0,509.0
331.0,523.0,191.0,325.0,10.0,47.0,355.0,12.0,54.2,340.0,225.0
1037.0,1611.0,281.0,474.0,14.1,27.4,132.0,1.98,437.0,2329.0,1075.0
379.0,573.0,1459.0,2267.0,46.6,37.5,241.0,8.28,93.9,604.0,167.0
679.0,1018.0,259.0,407.0,19.6,80.6,457.0,21.9,131.0,939.0,213.0
547.0,858.0,1843.0,2943.0,51.4,42.9,276.0,20.9,77.7,433.0,209.0
14.5,32.5,655.0,1186.0,16.4,50.0,375.0,1.42,35.5,211.0,90.6
77.0,124.0,284.0,523.0,11.2,85.1,599.0,15.5,186.0,1165.0,337.0
523.0,866.0,106.0,198.0,3.72,36.8,217.0,1.0,158.0,931.0,322.0
500.0,661.0,276.0,491.0,17.2,59.9,322.0,6.79,487.0,2890.0,573.0
231.0,426.0,223.0,379.0,6.1,106.0,509.0,10.3,91.4,567.0,200.0
359.0,615.0,604.0,1084.0,18.4,77.0,474.0,2.35,62.6,389.0,90.6
264.0,418.0,457.0,874.0,10.4,53.3,346.0,2.09,8.06,37.2,1037.0
328.0,557.0,939.0,1472.0,92.2,86.6,453.0,31.9,32.2,164.0,137.0
202.0,313.0,770.0,1298.0,27.1,183.0,1241.0,66.1,1094.0,5523.0,1219.0
557.0,922.0,337.0,567.0,17.3,53.8,331.0,16.0,108.0,573.0,130.0
131.0,239.0,172.0,319.0,7.84,37.5,221.0,11.3,96.5,583.0,246.0
85.1,137.0,311.0,533.0,16.5,28.1,123.0,6.98,717.0,3685.0,1075.0
121.0,165.0,743.0,1407.0,5.57,16.4,184.0,63.2,113.0,685.0,246.0
1794.0,2480.0,340.0,610.0,21.9,32.5,147.0,15.4,11.1,59.9,60.4
514.0,704.0,316.0,661.0,5.57,79.9,382.0,10.6,205.0,1263.0,562.0
991.0,1420.0,186.0,349.0,5.23,51.4,316.0,3.82,655.0,3249.0,1197.0
470.0,835.0,109.0,235.0,18.8,45.7,276.0,13.5,130.0,843.0,213.0
56.2,103.0,239.0,449.0,22.1,71.7,547.0,12.1,82.0,474.0,231.0
132.0,217.0,311.0,632.0,1.67,79.9,496.0,3.68,29.2,137.0,956.0
698.0,1124.0,155.0,286.0,12.1,75.0,410.0,26.7,25.0,115.0,40.3
73.0,112.0,108.0,244.0,10.3,25.3,110.0,6.38,71.0,483.0,189.0
269.0,414.0,179.0,328.0,1.64,95.6,615.0,17.3,56.7,349.0,533.0
257.0,396.0,235.0,385.0,2.71,105.0,594.0,39.6,45.7,248.0,81.3
259.0,372.0,118.0,193.0,1.26,26.7,184.0,1.0,239.0,1512.0,422.0
150.0,241.0,142.0,259.0,9.31,43.7,259.0,12.6,64.4,403.0,259.0
193.0,349.0,250.0,437.0,1.64,137.0,914.0,12.3,445.0,2329.0,2148.0
221.0,385.0,764.0,1310.0,9.31,47.8,229.0,17.8,16.0,61.5,1568.0
375.0,610.0,562.0,914.0,13.7,69.8,426.0,10.3,138.0,698.0,302.0
67.9,97.3,615.0,1230.0,17.9,10.2,84.3,50.5,160.0,882.0,219.0
286.0,449.0,337.0,632.0,15.1,24.4,175.0,3.68,41.0,262.0,215.0
294.0,519.0,379.0,737.0,10.3,30.0,175.0,6.15,92.2,632.0,269.0
102.0,181.0,898.0,1568.0,22.1,37.5,246.0,10.0,57.8,334.0,1252.0
155.0,184.0,308.0,500.0,18.4,51.9,368.0,8.2,179.0,1046.0,176.0
184.0,302.0,209.0,325.0,11.2,11.0,91.4,3.75,99.1,644.0,414.0
300.0,514.0,343.0,610.0,7.04,34.0,142.0,6.49,32.5,172.0,66.1
858.0,1358.0,244.0,437.0,19.1,34.0,127.0,7.04,48.3,300.0,69.2
284.0,528.0,223.0,379.0,8.13,52.8,233.0,11.7,947.0,4656.0,1731.0
262.0,355.0,813.0,1370.0,67.3,18.6,107.0,6.85,14.1,60.4,626.0
349.0,496.0,241.0,337.0,7.84,62.1,334.0,9.56,52.8,322.0,70.4
68.5,105.0,205.0,365.0,6.61,19.1,81.3,13.3,79.9,414.0,157.0
227.0,410.0,217.0,414.0,2.09,48.7,355.0,5.14,46.1,281.0,743.0
29.7,51.4,211.0,407.0,2.97,95.6,573.0,10.8,127.0,638.0,461.0
207.0,313.0,239.0,389.0,15.8,15.7,51.9,5.42,44.9,316.0,165.0
115.0,170.0,292.0,557.0,4.0,32.8,235.0,4.45,64.9,389.0,193.0
186.0,300.0,68.5,262.0,13.2,23.1,163.0,4.26,49.1,337.0,181.0
155.0,274.0,213.0,396.0,9.47,52.3,248.0,12.1,106.0,770.0,179.0
181.0,297.0,150.0,271.0,1.0,67.3,392.0,10.7,47.0,250.0,882.0
770.0,1197.0,264.0,392.0,4.83,21.3,150.0,15.3,81.3,433.0,179.0
110.0,186.0,33.7,59.9,37.9,106.0,667.0,13.8,123.0,667.0,271.0
578.0,1009.0,248.0,523.0,3.92,56.7,313.0,23.9,55.7,313.0,44.9
248.0,422.0,158.0,267.0,11.2,49.1,264.0,5.52,12.4,69.8,231.0
239.0,375.0,183.0,302.0,5.57,40.7,233.0,4.37,250.0,1407.0,505.0
178.0,294.0,528.0,973.0,16.5,21.9,83.5,1.08,51.4,322.0,340.0
167.0,289.0,308.0,538.0,3.05,29.7,164.0,3.4,820.0,4217.0,914.0
578.0,914.0,1382.0,2247.0,53.8,54.2,305.0,10.7,41.8,244.0,102.0
237.0,334.0,308.0,514.0,1.0,118.0,835.0,21.1,235.0,1358.0,632.0
340.0,483.0,176.0,311.0,2.53,73.0,496.0,13.1,173.0,1027.0,362.0
300.0,519.0,93.1,165.0,11.8,45.7,281.0,18.9,86.6,621.0,349.0
615.0,931.0,95.6,163.0,3.75,59.4,281.0,7.57,22.7,137.0,122.0
874.0,1370.0,407.0,655.0,12.5,50.5,379.0,2.48,98.2,557.0,215.0
209.0,322.0,95.6,188.0,4.37,81.3,588.0,16.1,73.0,426.0,289.0
67.3,113.0,269.0,1165.0,63.8,7.7,14.5,120.0,59.9,365.0,106.0
269.0,422.0,483.0,835.0,18.9,92.2,594.0,20.2,130.0,806.0,213.0
1009.0,1526.0,407.0,784.0,9.91,28.6,198.0,16.0,491.0,2738.0,1263.0
117.0,198.0,231.0,426.0,6.67,44.9,231.0,10.5,1018.0,5328.0,2148.0
96.5,99.1,200.0,340.0,3.05,69.8,491.0,12.4,509.0,2839.0,1252.0
235.0,316.0,110.0,167.0,3.75,95.6,578.0,9.91,92.2,673.0,292.0
547.0,931.0,305.0,483.0,11.1,50.9,286.0,1.84,65.5,372.0,322.0
184.0,311.0,102.0,193.0,17.6,119.0,704.0,6.26,93.9,594.0,233.0
491.0,813.0,638.0,1275.0,27.6,33.1,221.0,1.0,40.7,274.0,104.0
289.0,396.0,382.0,679.0,19.6,52.8,359.0,2.27,77.0,407.0,382.0
184.0,319.0,161.0,302.0,5.33,39.6,248.0,14.1,51.9,322.0,106.0
461.0,644.0,175.0,322.0,2.09,29.7,160.0,7.99,49.1,297.0,145.0
163.0,235.0,90.6,179.0,2.0,66.7,375.0,11.5,35.9,188.0,289.0
196.0,334.0,2666.0,4740.0,184.0,93.9,519.0,9.22,717.0,3555.0,3398.0
104.0,143.0,267.0,496.0,4.49,110.0,757.0,17.3,141.0,813.0,346.0
547.0,874.0,328.0,426.0,24.1,48.7,325.0,8.06,58.8,403.0,276.0
355.0,594.0,308.0,505.0,5.62,20.7,151.0,7.7,119.0,835.0,147.0
523.0,858.0,235.0,478.0,14.2,39.2,223.0,2.71,62.6,368.0,328.0
538.0,843.0,365.0,578.0,3.62,24.8,219.0,15.7,583.0,3051.0,1241.0
255.0,429.0,271.0,414.0,9.31,79.1,514.0,62.6,164.0,791.0,939.0
198.0,349.0,217.0,437.0,7.04,77.7,533.0,92.2,43.7,271.0,147.0
1999.0,3051.0,172.0,289.0,2.41,56.7,269.0,12.6,66.1,429.0,113.0
204.0,164.0,300.0,542.0,10.7,22.5,136.0,3.72,50.9,211.0,311.0
237.0,325.0,281.0,562.0,6.67,21.3,111.0,5.42,46.1,281.0,300.0
644.0,1084.0,500.0,851.0,11.2,45.7,365.0,1.0,71.7,433.0,359.0
588.0,874.0,308.0,583.0,11.3,89.8,583.0,11.9,57.3,313.0,219.0
1526.0,2371.0,229.0,396.0,9.31,27.4,198.0,5.67,49.6,319.0,79.1
1596.0,2267.0,426.0,843.0,25.9,54.7,346.0,14.7,138.0,947.0,372.0
253.0,325.0,274.0,449.0,26.7,27.1,137.0,3.37,120.0,791.0,219.0
410.0,717.0,189.0,375.0,17.6,10.5,8.9,13.1,184.0,1055.0,269.0
3368.0,4958.0,410.0,632.0,28.6,21.5,83.5,75.0,26.4,146.0,80.6
31.6,64.4,437.0,757.0,16.4,76.4,533.0,21.3,74.3,474.0,215.0
173.0,279.0,1446.0,2436.0,70.4,90.6,679.0,5.05,85.1,474.0,233.0
730.0,1208.0,233.0,379.0,9.47,51.9,163.0,18.1,196.0,1084.0,389.0
83.5,96.5,1263.0,2072.0,17.6,15.5,107.0,10.0,92.2,547.0,141.0
184.0,316.0,211.0,343.0,1.07,34.9,231.0,8.82,96.5,673.0,219.0
99.1,124.0,407.0,757.0,21.1,2.39,8.43,11.7,198.0,1197.0,316.0
355.0,632.0,1640.0,2480.0,118.0,43.3,286.0,10.6,115.0,667.0,355.0
264.0,407.0,165.0,470.0,108.0,56.7,403.0,9.91,31.9,244.0,87.4
392.0,604.0,64.9,110.0,8.82,172.0,1055.0,8.98,229.0,1370.0,392.0
474.0,750.0,52.3,82.0,3.46,47.4,255.0,7.64,858.0,4332.0,1027.0
956.0,1446.0,552.0,956.0,25.5,41.4,331.0,2.94,69.8,389.0,132.0
410.0,644.0,188.0,316.0,6.67,24.4,141.0,10.4,1046.0,5425.0,2267.0
108.0,179.0,799.0,1298.0,16.1,58.3,305.0,32.8,71.7,392.0,198.0
225.0,359.0,337.0,573.0,16.4,49.1,322.0,51.9,131.0,692.0,305.0
274.0,396.0,133.0,204.0,7.3,33.1,178.0,1.01,10.6,79.9,322.0
346.0,583.0,1911.0,2943.0,100.0,132.0,632.0,40.0,153.0,882.0,264.0
1512.0,2167.0,186.0,322.0,14.7,18.4,84.3,6.44,69.8,400.0,104.0
132.0,237.0,799.0,1407.0,18.9,28.4,178.0,9.56,93.1,519.0,262.0
97.3,161.0,181.0,346.0,4.78,50.5,352.0,1.63,542.0,3220.0,453.0
221.0,340.0,449.0,858.0,17.2,20.7,125.0,3.65,229.0,1219.0,806.0
255.0,418.0,233.0,382.0,8.35,58.3,325.0,5.23,64.9,500.0,135.0
150.0,231.0,186.0,328.0,7.77,48.7,284.0,2.94,120.0,621.0,898.0
253.0,403.0,95.6,164.0,11.5,74.3,542.0,16.5,60.4,340.0,136.0
922.0,1420.0,297.0,426.0,30.8,2.76,19.5,99.1,1046.0,5186.0,2247.0
211.0,284.0,284.0,599.0,11.1,112.0,655.0,34.9,63.8,362.0,175.0
97.3,64.4,91.4,170.0,7.17,147.0,914.0,11.8,67.9,433.0,202.0
167.0,253.0,205.0,379.0,8.2,13.3,73.0,12.7,53.8,294.0,191.0
632.0,1065.0,322.0,538.0,11.7,94.7,679.0,18.3,43.7,225.0,730.0
85.1,150.0,947.0,1596.0,18.6,87.4,562.0,10.9,61.5,426.0,313.0
205.0,334.0,87.4,151.0,6.32,225.0,1382.0,74.3,142.0,874.0,264.0
302.0,487.0,496.0,882.0,22.7,28.1,146.0,20.7,23.5,146.0,121.0
573.0,939.0,102.0,186.0,1.12,130.0,820.0,30.5,66.7,478.0,319.0
269.0,362.0,227.0,349.0,14.5,137.0,1000.0,30.2,259.0,1459.0,305.0
843.0,1275.0,146.0,279.0,10.4,64.4,400.0,4.91,64.4,418.0,142.0
1554.0,2187.0,723.0,1310.0,23.7,31.1,198.0,8.82,914.0,4656.0,874.0
193.0,237.0,289.0,478.0,8.13,8.51,46.1,81.3,32.8,211.0,35.2
274.0,396.0,204.0,355.0,2.02,75.7,372.0,9.22,55.2,311.0,233.0
562.0,843.0,547.0,973.0,13.5,50.5,294.0,11.1,53.3,349.0,175.0
382.0,487.0,359.0,573.0,7.7,42.9,264.0,3.62,91.4,578.0,211.0
1155.0,1700.0,255.0,466.0,8.66,23.9,130.0,8.74,73.0,457.0,175.0
1075.0,1625.0,155.0,289.0,5.38,17.3,100.0,13.3,139.0,882.0,178.0
294.0,400.0,183.0,325.0,3.0,27.9,176.0,2.53,157.0,890.0,365.0
644.0,1144.0,237.0,385.0,17.6,55.2,253.0,11.4,76.4,487.0,131.0
22.3,24.8,200.0,343.0,7.23,40.7,279.0,12.6,33.7,200.0,137.0
343.0,470.0,737.0,2035.0,93.1,69.8,478.0,17.2,193.0,1275.0,410.0
160.0,207.0,241.0,433.0,6.79,10.3,75.7,4.33,14.1,72.3,241.0
445.0,710.0,331.0,632.0,8.35,33.4,196.0,81.3,743.0,3924.0,1298.0
66.1,95.6,255.0,457.0,10.7,16.4,97.3,11.1,68.5,392.0,269.0
533.0,874.0,12.5,15.7,17.5,81.3,466.0,8.66,125.0,743.0,281.0
129.0,193.0,70.4,109.0,6.92,28.9,163.0,2.81,35.9,244.0,85.8
173.0,241.0,241.0,418.0,11.7,163.0,1046.0,5.88,1104.0,5989.0,2436.0
223.0,311.0,297.0,562.0,9.91,59.4,396.0,3.55,53.3,294.0,106.0
121.0,175.0,59.9,188.0,36.8,39.2,250.0,4.18,77.7,418.0,207.0
300.0,441.0,414.0,757.0,13.7,77.7,638.0,31.1,117.0,567.0,519.0
246.0,410.0,418.0,626.0,15.0,117.0,710.0,22.9,66.1,449.0,396.0
141.0,246.0,340.0,673.0,17.9,53.3,422.0,5.28,85.8,466.0,196.0
179.0,340.0,125.0,213.0,5.23,67.9,500.0,9.73,24.4,126.0,204.0
297.0,407.0,1894.0,2890.0,39.2,127.0,906.0,31.6,124.0,898.0,557.0
193.0,257.0,259.0,375.0,14.2,59.9,352.0,6.44,189.0,947.0,1134.0
414.0,626.0,213.0,346.0,10.7,5.19,29.4,86.6,68.5,407.0,205.0
91.4,106.0,316.0,573.0,3.75,125.0,858.0,73.0,86.6,594.0,292.0
90.6,133.0,956.0,1625.0,32.2,119.0,594.0,5.23,45.3,319.0,84.3
791.0,1298.0,255.0,441.0,10.3,79.1,407.0,82.8,334.0,1911.0,1134.0
679.0,1186.0,58.3,114.0,1.0,50.0,385.0,14.6,29.2,150.0,77.0
111.0,183.0,441.0,874.0,6.92,22.3,124.0,1.0,74.3,487.0,355.0
155.0,221.0,991.0,1685.0,30.8,53.3,305.0,18.1,189.0,1124.0,562.0
717.0,1144.0,155.0,239.0,1.0,66.7,509.0,6.44,94.7,514.0,661.0
890.0,1370.0,205.0,385.0,5.94,60.4,337.0,15.0,115.0,704.0,248.0
193.0,313.0,66.7,106.0,3.55,21.9,120.0,1.96,3.85,44.5,39.2
244.0,389.0,289.0,453.0,16.7,89.0,685.0,5.28,1134.0,5140.0,1827.0
160.0,231.0,229.0,400.0,14.5,74.3,567.0,4.78,164.0,1037.0,246.0
557.0,914.0,145.0,239.0,1.0,59.4,500.0,2.62,158.0,947.0,217.0
221.0,385.0,279.0,538.0,7.1,124.0,764.0,25.5,250.0,1298.0,157.0
259.0,396.0,183.0,322.0,16.8,8.51,63.2,67.9,37.9,202.0,132.0
368.0,557.0,655.0,1176.0,25.9,22.9,170.0,11.9,547.0,2969.0,874.0
102.0,127.0,189.0,313.0,12.5,27.4,179.0,3.59,533.0,3023.0,1046.0
2054.0,3106.0,509.0,965.0,18.1,35.9,225.0,8.9,40.3,207.0,157.0
407.0,594.0,313.0,567.0,39.2,40.0,311.0,3.82,75.7,496.0,147.0
737.0,1104.0,396.0,710.0,21.3,157.0,914.0,27.4,179.0,1046.0,302.0
165.0,209.0,487.0,1009.0,8.82,37.9,205.0,6.85,181.0,906.0,1486.0
311.0,461.0,191.0,382.0,7.17,26.2,153.0,16.7,50.9,300.0,183.0
1334.0,2091.0,757.0,1252.0,56.2,82.0,557.0,15.1,241.0,1420.0,297.0
188.0,340.0,115.0,225.0,13.6,41.8,294.0,13.3,38.9,205.0,39.2
1208.0,1794.0,784.0,1433.0,14.9,15.7,105.0,6.04,667.0,3368.0,813.0
1358.0,2091.0,179.0,300.0,10.6,14.2,111.0,10.9,106.0,655.0,157.0
109.0,149.0,362.0,644.0,12.0,105.0,710.0,13.6,31.9,188.0,215.0
271.0,426.0,143.0,233.0,8.13,34.0,167.0,9.82,51.4,305.0,131.0
115.0,173.0,316.0,604.0,10.0,52.3,313.0,2.44,72.3,418.0,281.0
151.0,264.0,375.0,632.0,25.0,56.7,362.0,4.33,219.0,1176.0,250.0
