praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
55.7,49.6,8.98,142.0,29.2,20.0,42.9,698.0,14.3,15.1,11.2
45.3,29.2,23.7,18.8,17.5,33.1,57.8,578.0,3.82,7.1,6.38
108.0,79.9,18.9,35.9,17.8,5.42,8.35,66.7,13.3,29.4,13.5
108.0,51.4,13.5,168.0,24.6,6.44,17.0,437.0,15.5,27.6,5.94
59.9,19.1,11.4,184.0,34.6,19.3,61.0,1310.0,7.17,10.8,10.4
69.8,22.3,15.8,35.2,9.56,9.56,31.6,965.0,14.6,28.4,8.98
85.1,27.6,17.9,168.0,12.5,15.3,38.9,519.0,26.9,36.5,7.7
120.0,48.3,26.2,322.0,102.0,8.43,16.3,679.0,31.1,38.5,11.8
151.0,44.5,41.8,63.2,75.0,16.0,24.6,403.0,31.3,29.2,25.5
120.0,99.1,11.5,59.9,25.9,29.2,44.5,346.0,25.0,38.5,6.44
131.0,115.0,10.3,135.0,55.2,9.91,19.8,599.0,12.3,9.39,14.7
133.0,57.3,15.0,223.0,44.9,14.3,23.3,385.0,16.0,25.7,13.3
106.0,35.5,21.1,209.0,42.6,24.6,88.2,3960.0,13.5,15.0,1.0
22.9,17.9,10.2,85.8,53.8,52.8,86.6,813.0,10.8,10.1,2.33
35.9,16.8,10.8,165.0,30.5,12.6,12.3,248.0,9.73,13.3,10.5
47.0,44.9,15.7,26.2,41.0,15.7,30.0,389.0,20.9,23.1,11.3
38.9,26.9,26.9,31.6,47.0,26.7,61.0,1144.0,17.5,34.0,1.0
54.7,28.4,12.6,250.0,30.5,24.6,35.2,389.0,13.1,32.8,11.5
46.6,20.4,34.3,262.0,63.8,11.3,23.7,255.0,13.2,20.5,4.26
78.4,32.8,9.65,200.0,49.6,23.9,31.9,211.0,13.8,14.2,11.4
49.1,24.8,10.9,28.9,20.0,41.0,78.4,1009.0,13.3,23.7,10.3
59.4,18.3,16.8,28.9,11.8,34.6,46.1,375.0,17.8,23.9,14.3
109.0,38.2,4.1,198.0,25.3,6.32,8.66,791.0,31.9,37.5,4.29
78.4,76.4,5.78,2.23,1.12,5.0,10.8,594.0,18.1,17.6,13.8
39.2,12.3,13.2,129.0,32.5,10.5,27.4,644.0,43.3,70.4,17.5
89.0,34.9,7.57,294.0,50.9,4.83,19.1,649.0,40.3,65.5,23.3
74.3,17.8,13.1,21.9,24.6,6.85,21.3,661.0,10.9,15.1,2.69
47.4,22.9,26.7,30.5,37.2,3.75,26.2,281.0,14.3,37.9,2.71
60.4,24.8,13.3,18.6,53.3,9.06,31.3,500.0,22.7,15.3,7.77
80.6,20.9,21.9,15.0,2.13,26.7,37.5,414.0,12.7,17.5,5.19
21.5,18.1,11.9,28.9,12.7,12.3,21.9,305.0,6.32,2.48,7.91
189.0,61.0,32.8,85.1,87.4,4.66,10.9,947.0,14.1,13.1,1.84
31.6,16.8,39.6,340.0,85.8,49.6,84.3,1446.0,16.0,19.8,8.82
115.0,36.8,1.0,433.0,38.5,6.1,23.1,528.0,16.5,30.0,6.98
114.0,59.4,19.6,10.3,105.0,36.5,75.7,1075.0,2.37,2.29,8.98
17.9,25.3,12.1,64.4,25.3,13.3,26.9,422.0,12.6,27.4,4.78
39.2,14.5,12.6,274.0,53.8,10.4,10.8,717.0,15.4,31.3,13.7
126.0,142.0,19.1,163.0,15.1,26.9,38.9,583.0,1.72,13.1,12.3
35.9,22.7,18.4,95.6,16.0,23.5,45.3,382.0,22.5,28.6,16.5
207.0,56.7,13.9,137.0,13.3,53.3,122.0,1197.0,21.7,39.2,14.5
62.1,27.6,23.5,49.6,38.5,24.4,57.3,947.0,20.5,10.6,14.6
101.0,39.2,6.21,207.0,21.9,18.8,28.1,365.0,20.2,31.6,13.2
15.1,14.7,6.32,8.28,16.4,17.2,22.9,407.0,15.1,22.9,4.07
105.0,105.0,11.4,142.0,45.7,15.5,35.2,649.0,2.79,1.01,3.28
62.6,33.4,11.7,119.0,44.5,24.6,52.8,2969.0,13.8,21.7,4.66
30.5,27.9,24.6,34.9,13.6,12.7,67.9,123.0,12.2,15.1,9.47
5.99,19.3,7.57,215.0,35.2,30.0,31.9,297.0,16.8,18.6,6.26
8.82,4.96,25.5,7.77,42.6,21.1,31.1,396.0,54.7,147.0,69.8
37.2,20.9,11.0,143.0,29.2,2.81,25.7,704.0,27.6,34.6,8.98
16.3,9.47,9.47,25.7,24.8,12.4,22.9,271.0,30.8,31.1,17.2
24.6,35.9,7.64,87.4,16.3,9.91,17.5,851.0,17.5,18.3,10.9
75.7,21.1,27.9,82.8,47.8,22.5,35.5,246.0,25.7,43.7,10.4
80.6,34.0,11.1,737.0,73.0,38.2,66.7,340.0,4.29,6.32,22.5
33.1,11.2,15.8,154.0,23.1,31.1,61.5,764.0,17.6,21.9,14.2
33.4,15.7,21.5,23.1,6.61,4.1,27.6,583.0,20.5,23.7,10.5
34.3,16.4,17.6,56.2,47.0,5.99,10.6,215.0,42.9,68.5,18.1
44.9,20.4,9.14,173.0,43.7,7.99,13.1,426.0,29.7,46.6,15.3
36.5,16.3,9.91,157.0,45.3,9.65,11.5,626.0,2.86,1.0,10.6
138.0,39.2,29.7,38.5,27.9,17.2,31.6,478.0,11.8,24.6,7.37
68.5,34.6,10.7,207.0,52.8,13.8,22.9,313.0,17.6,12.4,9.47
13.7,7.5,27.1,51.9,36.5,15.4,37.2,991.0,48.3,51.9,13.6
75.7,44.9,14.2,143.0,36.8,3.31,34.9,1208.0,18.3,32.8,10.7
35.9,36.8,11.2,135.0,81.3,15.0,24.8,764.0,12.7,34.3,17.6
69.8,28.6,8.58,15.8,37.2,8.35,22.7,437.0,31.3,48.7,49.1
68.5,39.6,3.79,19.1,29.7,7.77,18.8,289.0,3.79,3.75,25.3
38.9,16.0,12.1,131.0,35.2,9.73,25.5,362.0,19.5,23.5,12.7
35.2,29.7,28.1,56.7,14.1,15.0,20.0,638.0,14.2,23.5,13.8
29.7,20.2,7.7,125.0,36.2,6.55,15.7,500.0,18.9,25.0,4.87
61.5,23.9,18.3,87.4,17.5,19.8,25.9,255.0,34.6,50.0,12.6
129.0,42.9,17.3,62.6,41.0,34.9,72.3,621.0,8.43,16.0,5.73
91.4,27.6,1.03,172.0,7.3,34.6,40.7,407.0,16.5,24.8,15.8
66.7,23.7,14.5,186.0,44.1,20.0,37.2,437.0,20.5,31.3,6.92
79.1,31.1,44.5,147.0,77.7,13.5,16.7,567.0,13.9,12.6,16.3
61.0,42.6,4.61,1.5,5.09,9.22,21.3,523.0,3.75,2.11,7.3
51.9,16.8,9.39,188.0,26.9,4.91,10.5,259.0,5.33,1.0,10.0
13.7,9.82,14.2,165.0,23.5,26.2,32.8,385.0,12.4,20.9,14.9
22.5,14.2,6.67,276.0,31.3,19.8,58.3,1499.0,2.07,5.42,11.1
46.1,21.9,11.3,18.4,88.2,11.0,18.4,667.0,28.4,38.9,13.5
13.7,25.9,29.4,42.9,32.2,14.1,67.3,429.0,2.89,1.58,1.26
27.4,14.1,16.5,71.7,11.8,17.9,52.8,882.0,15.8,18.1,25.0
73.7,30.0,21.1,262.0,87.4,31.9,52.8,286.0,18.9,17.2,4.29
17.2,21.9,20.0,57.8,34.0,16.0,30.5,523.0,37.9,58.3,23.3
59.4,20.7,4.1,328.0,25.5,2.89,2.21,81.3,18.3,32.5,9.47
67.3,30.2,36.5,311.0,62.6,16.0,32.5,470.0,23.5,32.8,16.0
39.2,18.9,43.3,362.0,79.9,5.09,18.9,583.0,14.5,22.5,9.56
67.9,31.3,13.8,52.3,30.8,20.2,31.6,279.0,5.28,17.2,4.49
52.3,45.7,19.3,239.0,29.4,12.5,38.2,813.0,17.9,28.9,5.47
89.0,38.2,12.4,211.0,36.2,23.1,81.3,1134.0,19.5,18.3,15.8
54.2,20.7,24.8,717.0,108.0,13.9,99.1,1252.0,51.4,58.3,13.7
51.9,58.8,9.91,107.0,12.7,12.1,35.2,973.0,18.9,27.9,11.3
31.3,10.4,10.5,107.0,37.9,18.9,34.3,426.0,15.3,8.06,3.02
69.8,34.6,19.8,34.3,17.9,1.78,1.01,76.4,28.6,48.7,28.1
28.9,29.4,7.64,193.0,54.2,21.7,27.9,426.0,20.7,30.5,9.14
95.6,49.1,14.1,259.0,50.0,54.7,113.0,1486.0,29.4,49.6,9.73
47.4,21.7,7.99,132.0,15.3,12.5,31.1,346.0,3.31,2.41,2.76
61.5,40.7,7.77,22.7,37.9,15.0,32.2,441.0,8.51,31.3,9.47
40.7,25.0,7.04,3.75,20.2,18.6,27.9,433.0,46.6,58.3,17.0
46.1,29.7,31.3,737.0,155.0,6.1,23.9,1568.0,34.3,47.8,20.5
32.8,19.1,53.3,145.0,96.5,12.0,23.1,542.0,23.3,34.0,4.78
93.9,23.3,14.2,47.8,45.7,12.2,48.3,3051.0,12.9,24.4,7.7
67.3,33.4,67.9,418.0,138.0,16.0,24.6,403.0,18.1,24.4,3.96
37.2,11.8,4.37,18.1,31.3,41.4,77.7,1263.0,20.9,38.5,11.2
38.2,22.5,17.5,445.0,136.0,3.08,12.7,784.0,19.5,33.7,15.8
20.7,22.7,15.5,112.0,19.6,48.3,122.0,1446.0,15.4,17.0,19.5
13.6,13.7,5.47,5.94,14.6,26.4,53.3,1486.0,19.1,38.2,8.28
173.0,193.0,10.7,289.0,55.7,27.1,47.8,1568.0,20.9,32.2,6.73
14.7,18.6,63.2,193.0,54.7,34.0,64.4,661.0,25.3,40.7,1.31
75.0,25.0,10.6,181.0,42.9,6.15,22.9,1611.0,16.4,29.4,11.2
85.8,67.3,10.6,189.0,40.3,14.7,28.6,331.0,3.02,1.31,13.5
87.4,44.5,9.31,21.9,43.3,2.76,11.8,843.0,17.2,34.9,13.6
38.2,24.4,7.17,217.0,29.7,13.6,25.3,491.0,30.8,42.6,23.1
38.2,24.1,17.0,92.2,38.9,25.7,36.2,644.0,2.07,28.9,65.5
40.0,12.2,6.21,202.0,22.7,78.4,121.0,1186.0,28.1,34.0,13.7
77.7,20.9,19.8,18.4,11.5,16.7,38.2,422.0,25.0,22.3,21.1
74.3,29.7,1.43,211.0,34.3,13.5,27.6,403.0,1.93,3.52,6.55
41.8,20.2,43.7,346.0,114.0,17.8,47.0,1625.0,36.5,81.3,79.1
49.1,22.1,13.7,126.0,23.1,10.9,32.2,491.0,20.7,23.5,9.47
50.0,27.1,18.8,81.3,41.0,11.3,31.1,562.0,22.9,21.3,1.0
29.2,45.7,18.1,160.0,18.8,14.5,16.5,437.0,17.9,34.3,13.0
80.6,36.8,1.0,453.0,67.9,12.1,33.7,552.0,17.2,16.5,4.33
65.5,32.2,7.43,13.7,9.39,14.9,28.1,604.0,17.5,28.1,4.41
179.0,55.7,16.3,80.6,27.6,4.49,18.9,1208.0,30.0,32.2,14.1
34.0,24.1,10.3,173.0,41.0,10.2,23.1,385.0,22.5,28.4,10.5
55.7,35.5,51.4,204.0,43.3,12.4,14.2,392.0,1.46,2.07,13.7
80.6,36.5,1.38,108.0,16.0,10.5,21.9,500.0,20.7,24.1,11.9
31.3,32.8,13.9,188.0,36.5,8.66,26.2,750.0,18.3,33.7,8.74
49.6,32.2,47.8,487.0,94.7,21.7,32.2,542.0,19.8,41.0,12.6
167.0,79.1,13.5,24.1,14.7,21.5,29.2,414.0,1.0,1.0,7.04
71.7,50.9,48.7,93.1,55.7,9.91,28.4,505.0,12.2,11.0,1.86
66.1,47.4,24.8,126.0,49.1,23.5,49.6,673.0,1.0,10.6,2.71
52.8,14.6,13.5,149.0,45.3,15.5,25.5,385.0,21.9,22.5,15.3
123.0,27.4,8.74,274.0,23.5,35.2,142.0,1894.0,26.9,47.4,4.57
47.4,22.5,6.67,264.0,29.4,5.57,26.9,914.0,13.5,21.9,17.9
21.5,18.1,1.01,698.0,55.7,21.9,33.7,457.0,21.5,20.7,6.55
42.2,13.5,23.5,35.2,26.4,17.6,35.5,638.0,22.1,32.2,8.74
9.65,16.1,15.1,237.0,25.0,13.5,25.0,300.0,22.7,17.3,1.88
28.9,21.5,40.3,368.0,111.0,22.1,34.6,372.0,20.4,29.2,6.04
93.9,44.5,12.9,217.0,25.9,18.3,39.2,418.0,20.9,25.3,7.57
69.8,20.9,10.8,160.0,35.9,7.37,13.6,453.0,37.9,35.9,16.3
41.8,14.6,33.7,491.0,103.0,36.5,60.4,319.0,26.7,24.6,7.43
12.0,21.3,20.2,81.3,17.2,10.1,24.8,461.0,27.1,39.2,9.22
31.1,23.9,9.82,179.0,34.9,64.4,143.0,1009.0,17.3,20.0,4.41
62.1,30.2,13.3,205.0,20.9,47.8,73.0,1037.0,25.0,29.2,1.75
14.9,16.8,11.9,107.0,47.0,16.5,48.7,567.0,21.7,33.1,8.9
34.0,23.3,10.6,198.0,28.4,15.1,30.0,898.0,17.6,21.3,10.3
69.2,19.3,9.47,289.0,25.7,10.5,15.8,414.0,18.1,16.4,13.2
50.9,20.7,7.91,143.0,18.4,36.8,83.5,1018.0,44.9,65.5,24.6
38.9,27.1,4.66,6.44,13.2,11.5,39.2,461.0,16.0,20.0,7.23
88.2,24.4,12.0,225.0,55.2,25.7,76.4,1407.0,38.2,51.4,12.6
107.0,54.2,22.3,104.0,1.0,11.5,18.3,523.0,21.5,24.4,8.74
54.7,27.4,14.3,233.0,43.3,5.62,12.2,588.0,21.1,27.1,8.28
10.4,4.57,8.43,106.0,30.2,5.23,21.5,1186.0,21.7,40.3,10.7
59.9,8.28,11.4,51.4,22.9,51.9,99.1,1065.0,19.8,34.9,23.9
101.0,25.3,10.8,56.7,36.2,30.2,110.0,1700.0,13.6,30.0,10.5
14.6,28.9,7.1,53.3,5.99,7.91,17.2,445.0,8.51,29.4,15.4
143.0,67.3,11.2,704.0,95.6,2.71,20.2,661.0,14.3,22.5,1.01
96.5,29.7,5.67,126.0,21.9,37.2,53.8,1009.0,26.4,38.9,12.0
103.0,89.8,13.3,167.0,44.1,18.3,23.3,500.0,1.0,1.04,10.6
36.5,17.9,10.1,92.2,26.7,35.9,53.3,322.0,34.6,49.6,11.2
66.7,81.3,19.5,213.0,121.0,5.83,6.79,279.0,17.0,40.0,50.5
64.4,35.2,21.5,17.6,1.49,25.5,34.3,325.0,24.1,37.5,14.1
110.0,34.0,2.44,4.83,1275.0,23.5,27.9,505.0,21.5,23.5,14.7
23.1,30.2,10.0,403.0,75.7,23.7,36.5,389.0,19.6,33.7,6.55
145.0,32.5,18.1,106.0,30.8,4.03,15.5,791.0,30.2,40.3,13.5
48.7,17.3,7.04,32.8,91.4,20.7,42.6,340.0,44.9,64.4,18.4
18.8,13.3,4.37,352.0,17.9,8.51,20.2,509.0,3.55,1.01,1.2
64.4,31.1,3.13,209.0,26.2,28.4,33.7,305.0,25.7,31.6,19.5
35.2,19.1,13.3,204.0,20.0,7.77,10.6,466.0,5.78,16.0,6.79
29.7,22.9,29.7,49.1,28.6,12.5,13.7,784.0,17.0,14.9,10.2
52.8,14.2,12.4,132.0,33.1,42.6,98.2,750.0,24.8,44.1,29.4
34.0,17.8,20.9,248.0,33.4,4.78,13.5,743.0,26.7,36.5,15.3
42.9,14.5,14.1,50.9,24.4,32.5,50.5,346.0,20.9,34.9,4.0
33.4,27.4,53.8,57.3,32.5,44.1,94.7,1860.0,13.5,29.7,15.7
111.0,38.2,16.1,264.0,65.5,25.0,33.1,437.0,1.0,3.85,5.14
84.3,30.2,13.5,170.0,41.8,11.1,25.0,437.0,22.7,35.5,10.8
37.9,20.9,12.9,89.0,19.5,29.4,38.5,204.0,38.2,46.1,11.8
64.4,34.3,7.99,235.0,24.1,22.5,37.5,311.0,20.2,22.7,9.06
44.5,22.1,1.43,308.0,28.6,22.5,102.0,1000.0,28.1,37.9,8.06
36.8,20.7,24.1,46.6,1.26,15.0,28.1,578.0,21.5,30.0,10.6
111.0,42.9,6.73,231.0,30.5,26.9,28.1,331.0,16.0,21.7,8.98
42.6,16.3,2.27,271.0,17.9,9.06,23.7,538.0,27.1,41.0,14.2
12.5,32.2,6.92,244.0,26.9,10.8,22.5,368.0,7.37,15.8,13.0
28.1,30.5,2.69,239.0,15.8,6.21,19.3,791.0,20.0,42.6,3.13
83.5,75.0,14.9,184.0,28.4,23.5,42.2,429.0,32.8,41.0,11.9
87.4,39.2,55.7,300.0,112.0,16.1,39.2,2167.0,14.6,15.1,3.22
29.4,29.7,17.0,319.0,54.7,33.1,45.3,382.0,18.3,18.6,8.13
49.1,22.5,10.3,164.0,40.7,17.3,27.1,418.0,22.7,23.3,7.5
122.0,85.1,46.1,215.0,45.7,20.5,35.9,578.0,26.9,22.7,11.1
28.1,17.8,1.88,225.0,21.3,18.6,33.7,294.0,31.3,40.7,20.7
19.3,17.3,5.14,12.0,21.5,12.5,30.2,483.0,17.9,23.5,14.5
3.65,10.9,15.4,57.3,17.0,6.92,20.5,470.0,2.79,1.01,4.29
25.5,1.25,15.0,229.0,59.9,14.5,25.3,269.0,27.4,35.9,27.6
31.3,22.7,25.9,311.0,47.0,64.4,135.0,2436.0,22.5,29.7,15.0
16.7,5.38,9.31,158.0,51.9,5.42,20.9,973.0,18.3,29.7,7.5
71.7,19.5,45.7,474.0,108.0,38.2,149.0,1459.0,26.9,41.4,9.47
37.5,10.3,6.15,153.0,30.0,17.6,31.3,445.0,17.8,20.7,14.7
3.46,1.47,19.6,73.0,28.6,52.3,118.0,1670.0,8.82,16.4,7.7
34.9,21.3,25.9,1176.0,196.0,31.1,42.2,311.0,20.7,24.8,10.9
23.9,17.8,3.28,1.72,4.33,30.2,50.0,281.0,20.7,27.4,2.69
26.4,29.2,3.46,429.0,41.0,24.8,31.9,414.0,17.2,31.1,11.9
17.3,15.8,19.8,241.0,58.8,49.6,81.3,1241.0,1.49,5.78,5.0
73.7,25.3,5.19,178.0,35.2,8.06,39.2,1075.0,23.5,40.0,13.5
64.9,23.5,13.0,246.0,31.6,23.7,61.0,457.0,17.2,34.3,9.82
53.8,14.5,46.1,97.3,66.7,15.1,22.7,362.0,22.7,16.4,4.37
49.6,23.7,5.99,20.5,27.9,11.4,14.1,382.0,15.3,29.7,7.1
1.35,8.82,8.98,157.0,33.4,38.2,160.0,1499.0,25.9,36.8,12.5
50.9,15.1,7.1,75.7,47.8,3.02,13.6,667.0,22.5,34.0,5.47
24.8,9.65,19.1,340.0,62.6,55.7,246.0,1046.0,41.4,47.4,13.2
86.6,26.2,11.2,119.0,21.7,5.99,16.3,685.0,28.9,33.7,14.9
34.9,11.5,25.5,322.0,72.3,17.2,42.2,610.0,16.3,24.6,12.0
60.4,16.5,6.61,165.0,17.0,12.7,49.1,3718.0,25.5,37.5,16.7
54.2,27.4,19.5,308.0,56.2,31.9,55.2,906.0,16.1,43.3,15.3
58.3,28.6,16.5,127.0,39.6,4.78,15.8,604.0,4.33,14.5,1.45
65.5,16.8,10.2,57.3,16.4,22.3,40.0,297.0,25.9,38.2,10.1
67.3,20.7,5.33,567.0,64.9,35.5,80.6,991.0,15.4,19.1,10.1
109.0,31.9,22.3,154.0,40.7,12.3,20.4,615.0,20.4,37.5,14.9
127.0,68.5,9.65,5.57,34.9,13.6,36.2,478.0,19.3,23.5,9.39
115.0,37.9,21.5,68.5,25.3,17.0,38.2,276.0,21.1,31.1,5.78
21.3,13.5,36.5,62.1,48.3,8.82,30.5,382.0,30.8,39.6,2.02
14.5,18.9,5.52,10.6,11.9,29.7,46.1,514.0,1.07,37.2,5.09
56.7,23.7,7.23,124.0,37.2,30.2,57.8,286.0,21.3,33.7,3.68
26.4,19.6,1.83,9.91,9.91,20.7,48.7,947.0,20.2,24.1,4.22
9.39,6.04,34.6,87.4,28.1,19.6,31.9,294.0,29.4,36.8,11.9
13.1,17.2,4.78,19.1,64.4,10.8,18.3,375.0,15.5,26.4,2.71
63.2,28.1,25.7,80.6,55.2,15.7,20.2,547.0,20.9,34.3,9.22
48.3,23.3,8.82,130.0,14.1,13.9,25.7,375.0,23.7,26.9,14.1
31.6,16.7,14.1,37.2,3.92,11.8,30.0,400.0,25.7,31.9,19.8
31.9,24.6,14.2,163.0,23.3,37.2,84.3,1554.0,3.59,1.18,7.5
41.0,17.5,14.2,202.0,36.2,54.7,89.8,1540.0,21.1,33.4,7.57
16.8,17.8,5.78,126.0,33.1,13.8,20.9,284.0,31.1,42.2,12.6
44.5,12.5,5.47,112.0,27.6,8.9,15.5,396.0,11.7,20.4,6.21
1.0,10.7,1.01,1.51,5.33,12.3,57.3,2072.0,14.1,32.5,10.7
19.6,5.67,1.0,286.0,25.3,37.9,66.7,820.0,36.8,49.6,13.2
26.7,18.9,2.53,21.1,22.1,8.43,15.4,349.0,18.8,23.3,9.22
34.0,25.0,8.66,154.0,35.5,28.9,37.5,483.0,28.9,43.7,13.5
74.3,35.9,13.5,172.0,51.4,5.83,24.4,319.0,27.9,40.3,11.9
44.5,44.5,4.07,319.0,31.6,23.1,44.5,723.0,1.35,3.75,8.66
23.9,29.7,12.3,95.6,18.8,6.38,18.4,259.0,16.0,31.1,14.1
22.3,34.6,5.28,334.0,32.2,73.0,173.0,1346.0,23.5,56.7,173.0
118.0,24.1,8.06,207.0,61.5,19.8,50.0,478.0,18.9,35.5,10.0
109.0,38.5,8.58,126.0,21.5,10.1,21.7,426.0,24.1,28.1,18.9
73.7,20.7,6.98,453.0,57.8,20.5,44.5,644.0,21.3,32.8,11.4
25.9,23.1,10.3,155.0,18.3,17.5,18.3,368.0,31.1,41.4,4.41
75.7,34.3,22.1,186.0,92.2,40.3,95.6,965.0,16.5,20.0,8.58
37.9,6.73,2.33,269.0,42.2,23.3,40.7,449.0,43.7,60.4,16.5
41.4,21.7,11.8,64.4,16.0,19.5,22.5,311.0,21.1,39.6,4.33
90.6,29.4,17.5,18.4,3.0,34.9,41.0,655.0,20.4,25.3,11.3
19.1,40.7,23.3,108.0,58.3,9.91,42.6,1459.0,17.0,28.6,11.5
63.2,36.2,13.0,209.0,23.7,6.85,16.5,947.0,31.1,40.3,14.2
75.0,31.6,27.6,308.0,52.8,86.6,154.0,1018.0,16.4,26.2,2.69
36.8,24.4,8.28,20.0,34.6,3.89,12.4,313.0,2.21,1.15,4.33
42.6,14.7,11.3,24.6,39.6,4.83,22.5,1526.0,25.5,31.9,6.32
41.4,34.3,14.9,178.0,39.6,27.6,42.9,294.0,31.3,34.6,4.83
20.2,17.8,9.06,178.0,36.5,11.7,29.4,673.0,1.0,10.7,10.0
13.2,9.14,17.2,147.0,34.9,21.7,40.3,673.0,25.5,33.7,18.3
18.3,11.3,17.2,141.0,44.1,71.0,114.0,1124.0,27.4,27.6,11.3
11.9,4.53,7.57,172.0,38.2,10.8,18.4,414.0,2.35,9.47,10.8
53.8,25.5,27.6,211.0,56.2,33.7,57.8,500.0,18.6,22.7,10.4
10.0,10.2,12.9,52.8,9.06,39.6,100.0,1046.0,23.5,42.9,16.8
58.3,32.8,25.0,8.82,42.2,5.73,45.3,528.0,30.2,39.6,3.96
94.7,50.0,17.8,316.0,55.7,49.6,98.2,2148.0,18.1,37.2,6.55
27.4,21.5,8.98,11.3,31.9,43.3,65.5,649.0,27.1,42.2,8.9
37.2,15.0,56.7,154.0,84.3,35.9,175.0,1999.0,22.3,36.5,14.1
153.0,107.0,13.1,160.0,32.8,9.39,20.0,533.0,1.98,4.14,11.7
51.9,10.3,14.5,271.0,54.2,8.13,12.5,362.0,27.6,35.9,11.4
78.4,25.9,1.0,382.0,33.1,20.2,43.3,1124.0,3.79,19.1,26.4
69.8,24.4,8.82,207.0,30.2,21.5,32.5,385.0,23.7,37.2,15.0
106.0,45.3,11.1,165.0,44.5,12.0,25.3,352.0,9.39,40.0,45.7
204.0,75.7,21.7,179.0,57.8,4.57,19.3,359.0,17.9,24.4,6.49
53.3,21.3,9.14,141.0,40.3,56.2,122.0,1009.0,1.43,1.01,1.21
44.9,22.1,7.3,39.6,25.9,3.89,12.6,594.0,25.7,37.2,11.9
38.2,16.0,5.88,53.8,6.92,21.9,54.2,673.0,21.5,22.5,3.05
8.2,9.91,25.5,111.0,32.2,21.3,36.8,343.0,38.5,57.8,7.64
93.9,46.1,6.67,126.0,28.4,27.6,41.4,352.0,1.0,6.92,7.91
32.8,18.4,13.7,168.0,33.7,11.3,33.4,835.0,28.9,45.3,13.7
80.6,40.7,17.5,120.0,53.3,11.1,20.4,331.0,23.5,26.4,5.78
7.57,23.5,16.7,141.0,32.2,10.8,17.2,673.0,26.2,48.3,8.13
28.9,19.1,5.78,573.0,93.9,19.6,30.0,213.0,23.1,25.3,6.92
9.82,7.43,20.4,100.0,8.58,40.3,97.3,1084.0,22.3,29.2,13.0
93.9,38.9,12.5,143.0,32.5,22.1,40.0,253.0,32.8,35.5,15.7
40.3,24.8,5.73,14.3,47.4,20.5,27.1,392.0,24.8,34.3,16.3
35.9,34.9,6.44,264.0,42.2,22.9,35.2,346.0,47.8,81.3,21.5
66.1,27.9,6.15,284.0,51.4,61.0,91.4,514.0,26.2,29.4,12.0
41.8,19.5,18.9,271.0,71.7,19.6,35.5,382.0,8.13,12.2,57.3
20.9,27.6,4.96,267.0,35.9,24.4,38.5,547.0,24.1,27.4,6.38
16.4,8.9,2.04,429.0,55.2,36.8,74.3,500.0,31.6,30.2,9.06
59.4,32.2,2.81,239.0,12.2,4.87,14.2,193.0,21.1,34.0,7.17
32.8,17.2,35.5,418.0,97.3,28.1,43.7,375.0,10.0,9.47,9.39
44.9,20.0,1.81,10.1,19.6,17.6,30.5,340.0,21.7,31.3,12.7
81.3,16.7,5.88,239.0,19.5,25.7,69.2,1685.0,33.1,46.6,8.13
136.0,71.0,21.7,53.8,31.9,17.5,28.4,375.0,30.5,38.2,12.1
23.5,16.3,17.6,18.6,8.28,23.3,42.6,233.0,10.8,40.7,21.5
57.8,15.0,28.6,385.0,154.0,4.22,33.4,1165.0,34.3,46.1,8.58
40.7,16.1,27.9,74.3,18.9,10.3,14.9,433.0,29.7,30.2,11.1
45.7,15.4,12.9,145.0,18.6,23.5,26.9,257.0,28.6,28.9,10.8
6.73,20.0,52.3,311.0,151.0,11.2,23.5,547.0,17.8,26.4,5.19
125.0,123.0,11.4,279.0,15.1,30.2,29.2,340.0,20.9,15.5,2.19
85.1,33.4,45.7,362.0,69.8,23.1,50.5,292.0,28.4,52.8,16.1
186.0,165.0,1.61,239.0,1.38,23.3,40.7,474.0,45.3,111.0,55.2
52.3,38.9,6.04,25.3,14.9,16.1,30.5,337.0,34.0,59.4,8.74
96.5,30.2,14.5,191.0,82.0,5.28,8.13,441.0,22.7,31.1,10.8
28.9,16.8,9.73,165.0,33.7,12.5,32.8,874.0,25.9,34.9,2.97
105.0,40.3,8.66,246.0,30.8,37.9,63.2,1124.0,20.0,27.9,8.9
149.0,36.5,26.9,45.7,44.9,18.3,34.3,237.0,16.0,26.7,1.0
21.5,6.67,9.22,126.0,20.4,42.6,63.8,276.0,29.2,35.5,8.58
50.5,38.5,15.0,205.0,36.8,28.1,47.8,259.0,15.7,25.7,27.4
100.0,48.7,10.6,164.0,8.82,23.3,40.3,355.0,2.0,6.1,4.37
80.6,31.3,18.8,110.0,37.9,26.2,48.7,289.0,15.5,37.2,11.7
56.7,26.7,13.7,125.0,20.5,8.82,27.6,542.0,20.7,20.7,7.99
81.3,28.1,13.5,313.0,26.2,21.1,40.3,276.0,33.7,44.5,7.04
44.9,22.9,22.7,170.0,30.2,6.92,19.6,276.0,47.0,58.3,7.1
97.3,33.7,11.3,96.5,35.5,19.3,31.6,340.0,27.6,31.6,8.43
61.0,31.9,43.7,12.0,46.1,33.7,48.7,389.0,32.8,37.5,14.5
64.4,33.1,7.7,204.0,34.9,16.0,29.2,250.0,25.5,31.1,6.67
120.0,40.7,27.6,69.8,58.3,117.0,172.0,1811.0,1.79,3.49,15.7
